dataset,parameters,errorvalue
6;Parameters;hidden_layer_size:91,number_of_layers:13,learning_rate:0.01077222808625152,batch_size:221,dropout:0.1394648806792539,optimizer_name:Adam,number_of_epochs:43,score:0.04025953263044357,Trial number:0
6;Parameters;hidden_layer_size:80,number_of_layers:24,learning_rate:0.0006104164166930605,batch_size:338,dropout:0.07096547129611275,optimizer_name:RMSprop,number_of_epochs:31,score:0.04573480039834976,Trial number:1
 6;Parameters;hidden_layer_size:382,number_of_layers:3,learning_rate:9.850895501657174e-05,batch_size:230,dropout:0.1170060161156492,optimizer_name:RMSprop,number_of_epochs:61,score:0.010132815688848495,Trial number:2
  6;Parameters;hidden_layer_size:28,number_of_layers:8,learning_rate:0.02206323278465315,batch_size:289,dropout:0.2592420921882913,optimizer_name:Adam,number_of_epochs:23,score:0.01894788071513176,Trial number:3
   6;Parameters;hidden_layer_size:111,number_of_layers:6,learning_rate:0.0036094422831633556,batch_size:99,dropout:0.36816603726337127,optimizer_name:AdaDelta,number_of_epochs:91,score:0.009010758250951767,Trial number:4
    6;Parameters;hidden_layer_size:269,number_of_layers:16,learning_rate:7.557057706100095e-05,batch_size:26,dropout:0.14719312128026396,optimizer_name:Adam,number_of_epochs:95,score:0.04050622135400772,Trial number:5
      6;Parameters;hidden_layer_size:23,number_of_layers:8,learning_rate:0.0927487004763602,batch_size:54,dropout:0.3487771600553548,optimizer_name:AdaDelta,number_of_epochs:55,score:0.03418398275971413,Trial number:7
     6;Parameters;hidden_layer_size:363,number_of_layers:20,learning_rate:4.583345490966442e-05,batch_size:42,dropout:0.019729614584894306,optimizer_name:RMSprop,number_of_epochs:29,score:0.12223442643880844,Trial number:6
        6;Parameters;hidden_layer_size:128,number_of_layers:16,learning_rate:0.0015884465244018415,batch_size:245,dropout:0.4755812561302771,optimizer_name:AdaDelta,number_of_epochs:32,score:0.4471951425075531,Trial number:9
       6;Parameters;hidden_layer_size:179,number_of_layers:3,learning_rate:3.573414213605203e-06,batch_size:140,dropout:0.08320282876717905,optimizer_name:Adam,number_of_epochs:99,score:0.3458380699157715,Trial number:8
          6;Parameters;hidden_layer_size:249,number_of_layers:30,learning_rate:3.3011672265121986e-07,batch_size:129,dropout:0.48661730224105876,optimizer_name:AdaDelta,number_of_epochs:78,score:0.30452293157577515,Trial number:11
           6;Parameters;hidden_layer_size:397,number_of_layers:1,learning_rate:0.0006589042814400567,batch_size:160,dropout:0.3381979995584838,optimizer_name:RMSprop,number_of_epochs:67,score:0.379883736371994,Trial number:12
         6;Parameters;hidden_layer_size:348,number_of_layers:10,learning_rate:0.0014394206490685546,batch_size:14,dropout:0.2856624904421536,optimizer_name:Adam,number_of_epochs:84,score:0.024929888546466827,Trial number:10
             6;Parameters;hidden_layer_size:185,number_of_layers:5,learning_rate:8.609723760982851e-06,batch_size:107,dropout:0.3964342633788014,optimizer_name:AdaDelta,number_of_epochs:8,score:0.42076408863067627,Trial number:14
              6;Parameters;hidden_layer_size:282,number_of_layers:5,learning_rate:1.2126544845139443e-05,batch_size:215,dropout:0.18667875272771178,optimizer_name:RMSprop,number_of_epochs:62,score:0.3800917863845825,Trial number:15
            6;Parameters;hidden_layer_size:309,number_of_layers:6,learning_rate:8.96550156066118e-06,batch_size:95,dropout:0.24501633796220426,optimizer_name:RMSprop,number_of_epochs:80,score:0.2807246148586273,Trial number:13
                6;Parameters;hidden_layer_size:147,number_of_layers:1,learning_rate:0.0071107955022158865,batch_size:194,dropout:0.4119374455236372,optimizer_name:AdaDelta,number_of_epochs:71,score:0.37495535612106323,Trial number:17
               6;Parameters;hidden_layer_size:140,number_of_layers:1,learning_rate:0.00864088622856259,batch_size:84,dropout:0.4070966166540505,optimizer_name:AdaDelta,number_of_epochs:79,score:0.037325818091630936,Trial number:16
                 6;Parameters;hidden_layer_size:222,number_of_layers:12,learning_rate:0.00013729666501889024,batch_size:259,dropout:0.20045666046586208,optimizer_name:AdaDelta,number_of_epochs:90,score:0.24932706356048584,Trial number:18
