dataset,parameters,errorvalue
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.27951873819204137,hidden_size_0:32,recurrent_dropout_0:0.030543936089317204,learning_rate:5.578343231292648e-07,batch_size:32,optimizer_name:RMSprop,number_of_epochs:37,score:0.21044468879699707,Trial number:0
12532: trial.number;Parameters;number_of_layers:2,dropout_0:0.09705388118663039,hidden_size_0:13,recurrent_dropout_0:0.2928105970914678,dropout_1:0.257916768789702,hidden_size_1:47,recurrent_dropout_1:0.27088710037017477,learning_rate:1.2514223758766086e-05,batch_size:32,optimizer_name:RMSprop,number_of_epochs:17,score:0.3362867534160614,Trial number:1
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.24825522982749085,hidden_size_0:88,recurrent_dropout_0:0.15925930407979966,learning_rate:0.0005136904106013147,batch_size:32,optimizer_name:RMSprop,number_of_epochs:34,score:0.06216124817728996,Trial number:2
12532: trial.number;Parameters;number_of_layers:2,dropout_0:0.24032734544654472,hidden_size_0:47,recurrent_dropout_0:0.17544954812108393,dropout_1:0.22697837176682892,hidden_size_1:92,recurrent_dropout_1:0.09180446473012936,learning_rate:3.6693627164343714e-06,batch_size:32,optimizer_name:Adam,number_of_epochs:36,score:0.3241756558418274,Trial number:3
12532: trial.number;Parameters;number_of_layers:2,dropout_0:0.11614127972418938,hidden_size_0:39,recurrent_dropout_0:0.27345997403466127,dropout_1:0.3339133246781821,hidden_size_1:8,recurrent_dropout_1:0.3581907157587519,learning_rate:0.0002363249187045363,batch_size:32,optimizer_name:Adam,number_of_epochs:4,score:0.10350538045167923,Trial number:4
12532: trial.number;Parameters;number_of_layers:2,dropout_0:0.02901030526714279,hidden_size_0:81,recurrent_dropout_0:0.15082011631213962,dropout_1:0.019228925594005287,hidden_size_1:78,recurrent_dropout_1:0.3172603339336989,learning_rate:0.00013273174031047923,batch_size:32,optimizer_name:Adam,number_of_epochs:18,score:0.25834912061691284,Trial number:5
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.30008065671178485,hidden_size_0:76,recurrent_dropout_0:0.3670896437568767,learning_rate:0.0002417448577626054,batch_size:32,optimizer_name:Adam,number_of_epochs:32,score:0.3293117880821228,Trial number:6
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.18622740909776436,hidden_size_0:43,recurrent_dropout_0:0.051356359006375696,learning_rate:0.004626885216465171,batch_size:32,optimizer_name:Adam,number_of_epochs:3,score:0.06999066472053528,Trial number:7
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.354505594631823,hidden_size_0:50,recurrent_dropout_0:0.21283759945780167,learning_rate:5.368623983560579e-06,batch_size:32,optimizer_name:Adam,number_of_epochs:35,score:0.39906033873558044,Trial number:8
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.29687934828954377,hidden_size_0:85,recurrent_dropout_0:0.13371273453444585,learning_rate:1.039957074923363e-05,batch_size:32,optimizer_name:Adam,number_of_epochs:26,score:0.3076104521751404,Trial number:9
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.38886585264333573,hidden_size_0:64,recurrent_dropout_0:0.09414765358980517,learning_rate:0.007048818518790236,batch_size:32,optimizer_name:RMSprop,number_of_epochs:25,score:0.06025328487157822,Trial number:10
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.3841303752895644,hidden_size_0:97,recurrent_dropout_0:0.0940506953240829,learning_rate:0.009382501179159949,batch_size:32,optimizer_name:RMSprop,number_of_epochs:26,score:0.08051271736621857,Trial number:11
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.3987511784992652,hidden_size_0:67,recurrent_dropout_0:0.0027887274915402577,learning_rate:0.0012088921118374074,batch_size:32,optimizer_name:RMSprop,number_of_epochs:27,score:0.0576278455555439,Trial number:12
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.3996598051879293,hidden_size_0:67,recurrent_dropout_0:0.01870187264764292,learning_rate:0.0017328639031602047,batch_size:32,optimizer_name:RMSprop,number_of_epochs:25,score:0.10508100688457489,Trial number:13
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.33796578477429423,hidden_size_0:64,recurrent_dropout_0:0.08140658276879904,learning_rate:0.001255795222758778,batch_size:32,optimizer_name:RMSprop,number_of_epochs:11,score:0.06633226573467255,Trial number:14
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.3436262127052263,hidden_size_0:61,recurrent_dropout_0:0.08816806733190923,learning_rate:8.478794430438046e-05,batch_size:32,optimizer_name:RMSprop,number_of_epochs:22,score:0.30142927169799805,Trial number:15
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.18232673127969573,hidden_size_0:30,recurrent_dropout_0:0.0048873972129652495,learning_rate:0.0019554116191356557,batch_size:32,optimizer_name:RMSprop,number_of_epochs:29,score:0.10879570990800858,Trial number:16
12532: trial.number;Parameters;number_of_layers:2,dropout_0:0.3957964957577276,hidden_size_0:2,recurrent_dropout_0:0.22110105610286837,dropout_1:0.03102047449030773,hidden_size_1:1,recurrent_dropout_1:0.0064721276879168566,learning_rate:1.1212913677983669e-07,batch_size:32,optimizer_name:RMSprop,number_of_epochs:13,score:0.3408348560333252,Trial number:17
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.32924629006648165,hidden_size_0:58,recurrent_dropout_0:0.0782879165391297,learning_rate:0.008662886662744949,batch_size:32,optimizer_name:RMSprop,number_of_epochs:40,score:0.11273783445358276,Trial number:18
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.2282132136277399,hidden_size_0:72,recurrent_dropout_0:0.11774752303628537,learning_rate:3.507477538826365e-05,batch_size:32,optimizer_name:RMSprop,number_of_epochs:21,score:0.47405797243118286,Trial number:19
12532: trial.number;Parameters;number_of_layers:2,dropout_0:0.0280252583248132,hidden_size_0:55,recurrent_dropout_0:0.05674213363227941,dropout_1:0.3994689757260038,hidden_size_1:44,recurrent_dropout_1:0.19044558785255117,learning_rate:0.000864083703244882,batch_size:32,optimizer_name:RMSprop,number_of_epochs:30,score:0.15220488607883453,Trial number:20
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.2634910029294022,hidden_size_0:99,recurrent_dropout_0:0.19362897180250768,learning_rate:0.0005705407003982317,batch_size:32,optimizer_name:RMSprop,number_of_epochs:32,score:0.18750721216201782,Trial number:21
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.13089377785089584,hidden_size_0:83,recurrent_dropout_0:0.15977919850492164,learning_rate:0.003695168483868697,batch_size:32,optimizer_name:RMSprop,number_of_epochs:28,score:0.05262734740972519,Trial number:22
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.1382030056305326,hidden_size_0:73,recurrent_dropout_0:0.24007851681246395,learning_rate:0.0036098500813032475,batch_size:32,optimizer_name:RMSprop,number_of_epochs:24,score:0.06341813504695892,Trial number:23
12532: trial.number;Parameters;number_of_layers:1,dropout_0:0.07401864908917122,hidden_size_0:89,recurrent_dropout_0:0.12344415200171474,learning_rate:0.003401505147763683,batch_size:32,optimizer_name:RMSprop,number_of_epochs:28,score:0.11426632106304169,Trial number:24
