dataset,parameters,errorvalue
2: trial.number;Parameters;number_of_layers:1,dropout_0:0.3022784710197804,hidden_size_0:41,recurrent_dropout_0:0.14280755514095295,learning_rate:0.005401924083583545,batch_size:32,optimizer_name:Adam,number_of_epochs:15,score:0.0086757130920887,Trial number:1
2: trial.number;Parameters;number_of_layers:1,dropout_0:0.3333281228622961,hidden_size_0:8,recurrent_dropout_0:0.04142417637828957,learning_rate:2.2925432640079086e-06,batch_size:32,optimizer_name:Adam,number_of_epochs:5,score:0.6372503042221069,Trial number:2
2: trial.number;Parameters;number_of_layers:2,dropout_0:0.2089544425170564,hidden_size_0:68,recurrent_dropout_0:0.30581537090111943,dropout_1:0.1563592670249357,hidden_size_1:24,recurrent_dropout_1:0.15222906747198703,learning_rate:3.5459946852864226e-06,batch_size:32,optimizer_name:RMSprop,number_of_epochs:26,score:0.5025678873062134,Trial number:3
2: trial.number;Parameters;number_of_layers:2,dropout_0:0.18140610363911108,hidden_size_0:69,recurrent_dropout_0:0.09360801384538231,dropout_1:0.2688818318596879,hidden_size_1:39,recurrent_dropout_1:0.24771581820784028,learning_rate:2.432377425172149e-07,batch_size:32,optimizer_name:Adam,number_of_epochs:5,score:0.5368333458900452,Trial number:4
2: trial.number;Parameters;number_of_layers:2,dropout_0:0.37512920609460365,hidden_size_0:48,recurrent_dropout_0:0.004430811864276185,dropout_1:0.17546659543295118,hidden_size_1:80,recurrent_dropout_1:0.0646834123120243,learning_rate:0.0005161655947723909,batch_size:32,optimizer_name:Adam,number_of_epochs:18,score:0.009247813373804092,Trial number:5
2: trial.number;Parameters;number_of_layers:1,dropout_0:0.054686661953653994,hidden_size_0:2,recurrent_dropout_0:0.37838442830412733,learning_rate:0.00012418240042679112,batch_size:32,optimizer_name:Adam,number_of_epochs:5,score:0.5896394848823547,Trial number:6
2: trial.number;Parameters;number_of_layers:1,dropout_0:0.07144264047807507,hidden_size_0:32,recurrent_dropout_0:0.106466113682328,learning_rate:2.5828773033259423e-06,batch_size:32,optimizer_name:Adam,number_of_epochs:35,score:0.45902884006500244,Trial number:7
2: trial.number;Parameters;number_of_layers:1,dropout_0:0.37357024424736085,hidden_size_0:7,recurrent_dropout_0:0.3545125523892682,learning_rate:4.206949570122556e-06,batch_size:32,optimizer_name:RMSprop,number_of_epochs:11,score:0.546678900718689,Trial number:8
2: trial.number;Parameters;number_of_layers:1,dropout_0:0.32539021133897833,hidden_size_0:35,recurrent_dropout_0:0.30701408887762094,learning_rate:0.001505064570916456,batch_size:32,optimizer_name:RMSprop,number_of_epochs:19,score:0.009841250255703926,Trial number:9
2: trial.number;Parameters;number_of_layers:2,dropout_0:0.09381050920403454,hidden_size_0:45,recurrent_dropout_0:0.33209457517913177,dropout_1:0.3476037782382402,hidden_size_1:93,recurrent_dropout_1:0.2680773498465894,learning_rate:0.002036692418407475,batch_size:32,optimizer_name:Adam,number_of_epochs:21,score:0.009228331968188286,Trial number:10
