dataset,parameters,errorvalue
12532: trial.number;Parameters;hidden_layer_size:30,number_of_layers:3,learning_rate:0.0005140490707684965,batch_size:32,dropout:0.09485065543957064,optimizer_name:Adam,number_of_epochs:5,score:0.00868205539882183,Trial number:0
12532: trial.number;Parameters;hidden_layer_size:43,number_of_layers:4,learning_rate:3.884374957773909e-06,batch_size:32,dropout:0.3669854402177208,optimizer_name:Adam,number_of_epochs:40,score:0.018255919218063354,Trial number:1
12532: trial.number;Parameters;hidden_layer_size:92,number_of_layers:4,learning_rate:0.0008933256389551007,batch_size:32,dropout:0.11487447288316864,optimizer_name:Adam,number_of_epochs:16,score:0.008454092778265476,Trial number:2
12532: trial.number;Parameters;hidden_layer_size:60,number_of_layers:1,learning_rate:2.508684389495676e-06,batch_size:32,dropout:0.28747166621532855,optimizer_name:RMSprop,number_of_epochs:37,score:0.17318382859230042,Trial number:3
12532: trial.number;Parameters;hidden_layer_size:79,number_of_layers:2,learning_rate:5.727049922115052e-06,batch_size:32,dropout:0.3967825792424975,optimizer_name:Adam,number_of_epochs:5,score:0.05604005232453346,Trial number:4
12532: trial.number;Parameters;hidden_layer_size:87,number_of_layers:1,learning_rate:0.0054638030914143775,batch_size:32,dropout:0.1159138052441719,optimizer_name:Adam,number_of_epochs:6,score:0.017684733495116234,Trial number:5
12532: trial.number;Parameters;hidden_layer_size:56,number_of_layers:4,learning_rate:1.8381131870078543e-05,batch_size:32,dropout:0.3479178748441474,optimizer_name:RMSprop,number_of_epochs:9,score:0.022855952382087708,Trial number:6
12532: trial.number;Parameters;hidden_layer_size:23,number_of_layers:2,learning_rate:3.338109154987086e-06,batch_size:32,dropout:0.1704956913397135,optimizer_name:Adam,number_of_epochs:11,score:0.1367129236459732,Trial number:7
12532: trial.number;Parameters;hidden_layer_size:80,number_of_layers:1,learning_rate:0.00022232008981664782,batch_size:32,dropout:0.3673145819624649,optimizer_name:RMSprop,number_of_epochs:40,score:0.007066816557198763,Trial number:8
12532: trial.number;Parameters;hidden_layer_size:66,number_of_layers:2,learning_rate:0.008190289051885137,batch_size:32,dropout:0.08648495187795278,optimizer_name:Adam,number_of_epochs:35,score:0.040003277361392975,Trial number:9
12532: trial.number;Parameters;hidden_layer_size:98,number_of_layers:1,learning_rate:1.6145687428275882e-07,batch_size:32,dropout:0.2500751812435059,optimizer_name:RMSprop,number_of_epochs:28,score:0.12507565319538116,Trial number:10
12532: trial.number;Parameters;hidden_layer_size:100,number_of_layers:3,learning_rate:0.0002785582094525638,batch_size:32,dropout:0.005619477840340989,optimizer_name:RMSprop,number_of_epochs:18,score:0.005184869281947613,Trial number:11
12532: trial.number;Parameters;hidden_layer_size:78,number_of_layers:3,learning_rate:0.00021858872432164246,batch_size:32,dropout:0.007405353374448207,optimizer_name:RMSprop,number_of_epochs:20,score:0.014896741136908531,Trial number:12
12532: trial.number;Parameters;hidden_layer_size:72,number_of_layers:3,learning_rate:0.00011077273390533149,batch_size:32,dropout:0.20478784638719527,optimizer_name:RMSprop,number_of_epochs:28,score:0.009841714054346085,Trial number:13
12532: trial.number;Parameters;hidden_layer_size:99,number_of_layers:2,learning_rate:5.104050359127901e-05,batch_size:32,dropout:0.0014001039181045713,optimizer_name:RMSprop,number_of_epochs:27,score:0.0058187516406178474,Trial number:14
12532: trial.number;Parameters;hidden_layer_size:98,number_of_layers:3,learning_rate:4.065144682140421e-05,batch_size:32,dropout:0.002564266188196459,optimizer_name:RMSprop,number_of_epochs:24,score:0.00604984350502491,Trial number:15
12532: trial.number;Parameters;hidden_layer_size:41,number_of_layers:2,learning_rate:0.0012045108008837287,batch_size:32,dropout:0.04794841089075942,optimizer_name:RMSprop,number_of_epochs:17,score:0.01701565459370613,Trial number:16
12532: trial.number;Parameters;hidden_layer_size:11,number_of_layers:3,learning_rate:4.4964130071211177e-07,batch_size:32,dropout:0.05020106782986051,optimizer_name:RMSprop,number_of_epochs:30,score:0.11067046970129013,Trial number:17
