dataset,parameters,errorvalue
11573;Parameters;hidden_layer_size:16,number_of_layers:23,learning_rate:0.0006684795985190589,batch_size:154,dropout:0.10006453814608668,optimizer_name:Adam,number_of_epochs:94,score:0.7827940583229065,Trial number:0
11573;Parameters;hidden_layer_size:247,number_of_layers:29,learning_rate:1.187481852981644e-06,batch_size:276,dropout:0.155268636440534,optimizer_name:Adam,number_of_epochs:85,score:11.141338348388672,Trial number:1
11573;Parameters;hidden_layer_size:235,number_of_layers:6,learning_rate:0.00447448600024996,batch_size:243,dropout:0.323365410219751,optimizer_name:Adam,number_of_epochs:18,score:0.885706901550293,Trial number:2
11573;Parameters;hidden_layer_size:211,number_of_layers:25,learning_rate:0.05008901497831686,batch_size:87,dropout:0.4941558057782463,optimizer_name:Adam,number_of_epochs:67,score:6.276192665100098,Trial number:3
11573;Parameters;hidden_layer_size:151,number_of_layers:27,learning_rate:0.014772119178102845,batch_size:297,dropout:0.29660025361111625,optimizer_name:Adam,number_of_epochs:19,score:0.8504467010498047,Trial number:4
11573;Parameters;hidden_layer_size:320,number_of_layers:28,learning_rate:2.2791406895717714e-06,batch_size:68,dropout:0.1832462604003942,optimizer_name:Adam,number_of_epochs:16,score:11.341437339782715,Trial number:5
 11573;Parameters;hidden_layer_size:297,number_of_layers:19,learning_rate:0.0012634486630089337,batch_size:8,dropout:0.3453363851350412,optimizer_name:Adam,number_of_epochs:49,score:11.495624542236328,Trial number:6
  11573;Parameters;hidden_layer_size:140,number_of_layers:20,learning_rate:0.00043556392956226996,batch_size:219,dropout:0.16120817548889754,optimizer_name:Adam,number_of_epochs:14,score:0.7973302602767944,Trial number:7
   11573;Parameters;hidden_layer_size:383,number_of_layers:19,learning_rate:3.004185529104863e-06,batch_size:173,dropout:0.18052234144713863,optimizer_name:Adam,number_of_epochs:28,score:11.549137115478516,Trial number:8
    11573;Parameters;hidden_layer_size:322,number_of_layers:28,learning_rate:1.7680748594379658e-05,batch_size:134,dropout:0.24266110609395192,optimizer_name:Adam,number_of_epochs:39,score:11.45419692993164,Trial number:9
     11573;Parameters;hidden_layer_size:30,number_of_layers:9,learning_rate:6.762357652910561e-05,batch_size:344,dropout:0.0010712748519823012,optimizer_name:Adam,number_of_epochs:100,score:11.457345962524414,Trial number:10
      11573;Parameters;hidden_layer_size:10,number_of_layers:14,learning_rate:0.0003424548562501133,batch_size:213,dropout:0.06269165403152457,optimizer_name:Adam,number_of_epochs:70,score:12.064352989196777,Trial number:11
       11573;Parameters;hidden_layer_size:102,number_of_layers:21,learning_rate:0.00019242501490750657,batch_size:169,dropout:0.09059482515874206,optimizer_name:Adam,number_of_epochs:5,score:11.906761169433594,Trial number:12
        11573;Parameters;hidden_layer_size:96,number_of_layers:14,learning_rate:0.0008731604520618395,batch_size:113,dropout:0.08615891590706204,optimizer_name:Adam,number_of_epochs:66,score:11.659740447998047,Trial number:13
         11573;Parameters;hidden_layer_size:82,number_of_layers:23,learning_rate:3.323670520527615e-05,batch_size:228,dropout:0.007759254193698953,optimizer_name:Adam,number_of_epochs:98,score:11.406176567077637,Trial number:14
          11573;Parameters;hidden_layer_size:152,number_of_layers:1,learning_rate:0.002843915957145205,batch_size:146,dropout:0.15162805625003134,optimizer_name:Adam,number_of_epochs:50,score:11.431394577026367,Trial number:15
           11573;Parameters;hidden_layer_size:53,number_of_layers:17,learning_rate:0.00021147617190484547,batch_size:210,dropout:0.22872464748569155,optimizer_name:Adam,number_of_epochs:37,score:12.101338386535645,Trial number:16
            11573;Parameters;hidden_layer_size:140,number_of_layers:11,learning_rate:0.010986828662205145,batch_size:23,dropout:0.1145631302075702,optimizer_name:Adam,number_of_epochs:85,score:0.7894616723060608,Trial number:17
             11573;Parameters;hidden_layer_size:179,number_of_layers:10,learning_rate:0.02975080986403082,batch_size:14,dropout:0.391264473490998,optimizer_name:Adam,number_of_epochs:83,score:0.844043493270874,Trial number:18
              11573;Parameters;hidden_layer_size:68,number_of_layers:12,learning_rate:0.012050422218358411,batch_size:75,dropout:0.10674436323910774,optimizer_name:Adam,number_of_epochs:84,score:11.565935134887695,Trial number:19
               11573;Parameters;hidden_layer_size:104,number_of_layers:4,learning_rate:0.005105023460299307,batch_size:32,dropout:0.04261247230557816,optimizer_name:Adam,number_of_epochs:92,score:11.539979934692383,Trial number:20
                11573;Parameters;hidden_layer_size:136,number_of_layers:23,learning_rate:0.0008495059485882165,batch_size:268,dropout:0.12918746785285806,optimizer_name:Adam,number_of_epochs:76,score:11.507173538208008,Trial number:21
                 11573;Parameters;hidden_layer_size:194,number_of_layers:17,learning_rate:0.07768282653183296,batch_size:192,dropout:0.20976167380297567,optimizer_name:Adam,number_of_epochs:58,score:11.396900177001953,Trial number:22
                  11573;Parameters;hidden_layer_size:126,number_of_layers:22,learning_rate:0.0019811892357770133,batch_size:330,dropout:0.12701789977590522,optimizer_name:Adam,number_of_epochs:91,score:11.641700744628906,Trial number:23
                   11573;Parameters;hidden_layer_size:49,number_of_layers:25,learning_rate:0.0004890535752247502,batch_size:108,dropout:0.048929002958475534,optimizer_name:Adam,number_of_epochs:77,score:12.039005279541016,Trial number:24
                    11573;Parameters;hidden_layer_size:260,number_of_layers:8,learning_rate:9.968494908825802e-05,batch_size:146,dropout:0.2748938699187392,optimizer_name:Adam,number_of_epochs:58,score:11.556811332702637,Trial number:25
                     11573;Parameters;hidden_layer_size:174,number_of_layers:20,learning_rate:0.011583580511881804,batch_size:48,dropout:0.19041466056557943,optimizer_name:Adam,number_of_epochs:8,score:1.0279914140701294,Trial number:26
                      11573;Parameters;hidden_layer_size:209,number_of_layers:16,learning_rate:1.1944729877532575e-05,batch_size:251,dropout:0.1472407720150373,optimizer_name:Adam,number_of_epochs:93,score:11.250160217285156,Trial number:27
                       11573;Parameters;hidden_layer_size:24,number_of_layers:12,learning_rate:8.799531584676794e-05,batch_size:306,dropout:0.0876228534524536,optimizer_name:Adam,number_of_epochs:43,score:11.480507850646973,Trial number:28
                        11573;Parameters;hidden_layer_size:127,number_of_layers:30,learning_rate:0.007242493344120549,batch_size:192,dropout:0.16671364457835858,optimizer_name:Adam,number_of_epochs:78,score:0.8561925888061523,Trial number:29
                         11573;Parameters;hidden_layer_size:253,number_of_layers:26,learning_rate:0.002034517461772045,batch_size:282,dropout:0.12553354741197834,optimizer_name:Adam,number_of_epochs:30,score:11.263189315795898,Trial number:30
                          11573;Parameters;hidden_layer_size:173,number_of_layers:11,learning_rate:0.030677522193563077,batch_size:14,dropout:0.3864180375978103,optimizer_name:Adam,number_of_epochs:86,score:11.818056106567383,Trial number:31
                           11573;Parameters;hidden_layer_size:175,number_of_layers:9,learning_rate:0.03638198576491667,batch_size:47,dropout:0.4455569731329128,optimizer_name:Adam,number_of_epochs:84,score:11.62973403930664,Trial number:32
                            11573;Parameters;hidden_layer_size:235,number_of_layers:6,learning_rate:0.023038956570341978,batch_size:33,dropout:0.3900066001529482,optimizer_name:Adam,number_of_epochs:72,score:11.467376708984375,Trial number:33
                             11573;Parameters;hidden_layer_size:190,number_of_layers:15,learning_rate:0.09556874293416551,batch_size:4,dropout:0.48541483254600337,optimizer_name:Adam,number_of_epochs:62,score:12.058870315551758,Trial number:34
                              11573;Parameters;hidden_layer_size:152,number_of_layers:11,learning_rate:0.003758616291145095,batch_size:87,dropout:0.26440883629597495,optimizer_name:Adam,number_of_epochs:83,score:11.605289459228516,Trial number:35
                               11573;Parameters;hidden_layer_size:230,number_of_layers:7,learning_rate:0.007605789606011651,batch_size:59,dropout:0.3544950702908119,optimizer_name:Adam,number_of_epochs:96,score:0.9430612325668335,Trial number:36
                                11573;Parameters;hidden_layer_size:121,number_of_layers:18,learning_rate:0.02020516213151346,batch_size:95,dropout:0.3021287113658371,optimizer_name:Adam,number_of_epochs:89,score:12.096158981323242,Trial number:37
                                 11573;Parameters;hidden_layer_size:279,number_of_layers:24,learning_rate:0.0006416448826467307,batch_size:247,dropout:0.19808157760518966,optimizer_name:Adam,number_of_epochs:24,score:11.350696563720703,Trial number:38
                                  11573;Parameters;hidden_layer_size:384,number_of_layers:5,learning_rate:0.0016858718863707615,batch_size:32,dropout:0.43478011055226423,optimizer_name:Adam,number_of_epochs:79,score:11.268278121948242,Trial number:39
