dataset,parameters,errorvalue
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:2,dropout_0:0.14880189835549942,hidden_size_0:54,recurrent_dropout_0:0.14646255931838442,dropout_1:0.042528777196002565,hidden_size_1:68,recurrent_dropout_1:0.172781973030778,learning_rate:0.00897214814385482,batch_size:32,dropout:0.022531537047653406,optimizer_name:RMSprop,number_of_epochs:4,score:0.03849091753363609,Trial number:0
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:2,dropout_0:0.19848403706473308,hidden_size_0:87,recurrent_dropout_0:0.24842398346935815,dropout_1:0.12088448091586801,hidden_size_1:66,recurrent_dropout_1:0.09642699460489218,learning_rate:9.892324607758167e-07,batch_size:32,dropout:0.3192403844346469,optimizer_name:Adam,number_of_epochs:25,score:0.04947026073932648,Trial number:1
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:1,dropout_0:0.27181651686307473,hidden_size_0:81,recurrent_dropout_0:0.22420266861659438,learning_rate:2.312586494770365e-05,batch_size:32,dropout:0.06984430156087078,optimizer_name:Adam,number_of_epochs:23,score:0.04465179517865181,Trial number:2
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:2,dropout_0:0.22173269309088892,hidden_size_0:99,recurrent_dropout_0:0.32661926944222236,dropout_1:0.0041798793156929024,hidden_size_1:12,recurrent_dropout_1:0.2281275427756831,learning_rate:0.005566518706182309,batch_size:32,dropout:0.17670008881020235,optimizer_name:RMSprop,number_of_epochs:29,score:0.04052549973130226,Trial number:3
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:1,dropout_0:0.2837451323192998,hidden_size_0:27,recurrent_dropout_0:0.11476241058322995,learning_rate:4.916308464115557e-07,batch_size:32,dropout:0.018438297573220064,optimizer_name:RMSprop,number_of_epochs:9,score:0.21663780510425568,Trial number:4
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:1,dropout_0:0.05144367300082586,hidden_size_0:49,recurrent_dropout_0:0.2990039892712729,learning_rate:0.0008715986374732608,batch_size:32,dropout:0.3896093946080178,optimizer_name:RMSprop,number_of_epochs:35,score:0.04047640040516853,Trial number:5
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:1,dropout_0:0.3165112954754734,hidden_size_0:57,recurrent_dropout_0:0.024356206095688337,learning_rate:2.9443627799856083e-06,batch_size:32,dropout:0.3203810629542992,optimizer_name:Adam,number_of_epochs:30,score:0.13153573870658875,Trial number:6
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:1,dropout_0:0.02878756729787373,hidden_size_0:68,recurrent_dropout_0:0.19145679102365676,learning_rate:0.00011515412387780293,batch_size:32,dropout:0.2243642680044604,optimizer_name:Adam,number_of_epochs:5,score:0.06425081193447113,Trial number:7
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:1,dropout_0:0.2991718019822421,hidden_size_0:12,recurrent_dropout_0:0.08508973649282447,learning_rate:0.00018148190844427436,batch_size:32,dropout:0.36100345893215174,optimizer_name:RMSprop,number_of_epochs:4,score:0.057542603462934494,Trial number:8
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:1,dropout_0:0.054284683246764234,hidden_size_0:12,recurrent_dropout_0:0.3374320632550444,learning_rate:4.405860948419549e-06,batch_size:32,dropout:0.06510455880102488,optimizer_name:RMSprop,number_of_epochs:15,score:0.20921576023101807,Trial number:9
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:2,dropout_0:0.1319891622783051,hidden_size_0:39,recurrent_dropout_0:0.14072886437238785,dropout_1:0.39719986988402084,hidden_size_1:100,recurrent_dropout_1:0.3953287942275693,learning_rate:0.008925714575474109,batch_size:32,dropout:0.14205561562033922,optimizer_name:RMSprop,number_of_epochs:15,score:0.038929618895053864,Trial number:10
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:2,dropout_0:0.1310166037638737,hidden_size_0:42,recurrent_dropout_0:0.1452350822267697,dropout_1:0.39620728388308857,hidden_size_1:91,recurrent_dropout_1:0.3994753454840151,learning_rate:0.008967144440326336,batch_size:32,dropout:0.14168872435664107,optimizer_name:RMSprop,number_of_epochs:16,score:0.03751251846551895,Trial number:11
2,6,9,10,11,13,20,22,24,26,27,28,29,32,33,34,39,41,51,54: trial.number;Parameters;number_of_layers:2,dropout_0:0.39995907035828454,hidden_size_0:32,recurrent_dropout_0:0.16875903654070654,dropout_1:0.3944432179354588,hidden_size_1:83,recurrent_dropout_1:0.21070600753158802,learning_rate:0.0017381969447016095,batch_size:32,dropout:0.11980403277639615,optimizer_name:RMSprop,number_of_epochs:14,score:0.06661967188119888,Trial number:12
